Split,Image path,Label
Train,/content/real_vs_fake/real-vs-fake/train/fake/RWOBD8A7B5.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/I8R8DAU3YR.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/J7K1UFRQ9F.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/UWK63TA9FB.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/4WGFH5K7NW.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/N6M2VRI4T5.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/GF70IVYU1K.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/LKUWXIM0LV.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/25359.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/4SKB8T6W4Z.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/50JVP5U8XK.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/48134.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/07130.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/FTPTWJ1HAM.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/15207.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/TQOBP1R5VX.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/56859.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/48169.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/06250.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/W63BB850D3.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/DCZH7JZXZ2.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/48798.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/11332.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/VWDMKXUL2V.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/8XR10F5S7F.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/00393.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/46535.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/56870.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/6SQ3E29VB5.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/69918.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/18232.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/3JMDFFSMCF.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/M8Q07L5OD6.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/39810.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/7JCD5QB9B5.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/36CM8Z2GOW.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/20735.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/59973.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/11003.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/51795.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/40080.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/7WV6TJ47U0.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/91KYLTK427.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/G5BVTE2G8T.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/39258.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/N35FWACH6F.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/68203.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/13110.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/3LOGRNZ7WH.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/12268.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/2FL5KL2LHV.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/GZJ5H9E7P0.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/62U0QS72X1.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/36557.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/37777.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/62726.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/8IQPSPRH1Z.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/47360.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/15240.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/56989.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/12991.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/51628.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/37347.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/15952.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/WVW1WO8I9U.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/IOU2M5CAXU.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/04187.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/18781.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/10987.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/XCWOMGJ0SF.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/YQ6URKRQX8.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/11394.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/21065.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/57077.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/54569.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/06762.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/26921.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/32588.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/36239.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/7HAUGMV9QA.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/GHGJIQ173A.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/68414.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/42278.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/62987.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/2CSUHQ6WLT.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/WSVB7S9OXY.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/XV7PFXPQJN.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/KNWMFZS79Q.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/704IJ5D4HA.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/60263.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/53440.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/41613.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/59841.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/22Z0ID14BN.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/MVMT1BSZR9.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/44782.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/68534.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/E6LTF0VDMM.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/69655.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/58278.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/622RKQUH3Y.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/G918MOU7UN.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/RIQB9B2JC8.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/I10ABYGQRD.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/31057.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/14CNF4OEUG.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/5QCGHNKC5D.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/68067.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/IOAKFC66M0.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/XES6Y6LBFR.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/28597.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/TAARFSRBGQ.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/ZZSLSBZ823.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/18892.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/08700.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/38285.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/38AR9S8DAU.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/07D1M8KPMK.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/60889.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/65185.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/4WHBB3IOFS.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/52YEWKH8M4.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/P06PFLTGPA.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/749HC9JDDL.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/44618.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/69090.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/48365.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/22286.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/PB0W72QLPK.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/V6DAO4XMVQ.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/V0RFVE4509.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/7ZDD212BO5.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/04615.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/N0737ESPOY.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/4AB6HUCGJM.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/88AFUV9LKY.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/P1HJUH6RJL.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/FR473SHGO5.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/37973.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/ROTM1QCPI7.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/9J1NI6MTQZ.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/18437.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/12036.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/69787.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/JEOM4RZ6CN.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/23522.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/92EQF4M2FY.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/3BBQCF7SLZ.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/KUEWD3FA1M.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/61OI6LP6P8.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/64274.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/45522.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/67464.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/55122.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/LZSDY5KF63.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/05538.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/40888.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/A2NBD46DXL.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/01474.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/27528.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/54012.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/65263.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/XP1TC187RN.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/1GYAB8PWOZ.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/R51NOHOC7N.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/16865.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/19299.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/OGBT586PER.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/ZS6WMPBJTI.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/33762.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/WQM9N2H2GT.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/47630.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/A8APAILT33.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/15338.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/JFU6GP3MH7.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/69874.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/86AYLNX4WP.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/18847.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/JQQ21OD8ZL.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/03686.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/49443.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/33814.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/VPZCWB2RWQ.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/68390.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/03256.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/V0MLBXH6G2.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/25P8CNRS73.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/ZWE6B0N1WG.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/FXXVR5FHRI.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/PQMKXWG4WE.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/QVTO4CDSQU.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/27SAWKNZPF.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/JLWJT19P8M.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/ZKJ5U0WVQV.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/NASPNMNAKR.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/2SHB73CKKD.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/56563.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/HS3NMAF0K3.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/TGMG97DHO1.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/56838.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/45406.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/64558.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/DBY7GO42VH.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/7SLA1PO4MN.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/11209.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/69937.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/35242.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/33001.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/TVVIUFFLE4.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/Y45KQ899QX.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/62773.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/IIBHVWUVUC.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/IADH6K2XCS.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/HHF0KNZSS0.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/33995.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/XE5VH97UMR.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/KNAM6CZQOH.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/36098.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/62970.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/RI03P5XOC2.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/6NF52Z2HNG.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/40906.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/DPHBX7RYGD.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/VVTYYDAX28.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/AA6NG32MXQ.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/15225.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/07675.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/04752.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/6VMGRHYPXI.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/15841.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/28233.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/R8YS4KIAZQ.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/07777.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/17A6TB97PT.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/36U8OY16AO.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/68BI4E93IR.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/K604LT1R9U.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/2HIA7ASEC6.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/WAEL7XEMYG.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/IV426DMKUB.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/FDYV9ZFW4V.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/03040.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/SDULD1J42B.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/I9AM1P88A4.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/59727.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/EWK6B71LGC.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/64911.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/48848.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/W88V6KMUYD.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/47920.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/F403DW067W.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/9CTHNA65PJ.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/9TTP9QZ26H.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/UE43QBOGUY.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/MJWTFIEV9T.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/9CVQ5BO4V5.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/41746.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/12598.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/63416.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/28454.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/V0ZNF7N6H4.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/KFI6FW9B40.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/U0RO49KIE3.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/5P1ZUHPH4T.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/63829.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/YBB1LRYJRY.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/47944.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/7Q604NJE50.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/1VSUGJ1496.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/14565.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/58447.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/04973.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/D3S2P619T2.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/CC5D9N9N8J.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/E6A2RRDMZZ.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/32940.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/JH5M66LXFQ.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/XRV70D2POA.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/7KUHHTEX5O.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/50798.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/T7HIVKHW3B.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/AOMQR8UKAQ.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/13337.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/C1BDEUK3YR.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/65342.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/28051.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/28052.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/5N93Z375J4.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/42623.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/44458.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/VRN3DMAVLP.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/42JV8YD80Z.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/61661.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/42754.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/53262.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/54351.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/5Y3XU3B5BU.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/CH49EUC4HB.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/YIA80YS38C.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/R9XCON41GB.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/48155.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/9MXO27KTD8.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/JSJ1RFH4MO.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/35637.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/LX86B22PID.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/EE58V1FZH9.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/09133.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/30271.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/HJGEHW06S7.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/XD5O15NIFX.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/29883.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/58713.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/35291.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/58439.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/OCLBN50PGP.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/V3F6RQT9WI.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/20865.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/V8MY2TSU8D.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/2U0JGJI9JI.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/20410.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/JN75MPY3ZB.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/BOOYBYBLLR.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/L5W4O8IU91.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/53303.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/DJBCSOVWRO.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/TD673OMQER.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/05495.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/44581.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/44804.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/55349.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/VE7KBL51SF.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/65826.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/67690.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/JFWY9DUBD0.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/SIOR20KBJA.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/42294.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/33504.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/NXBKLQJK1J.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/J7R61ERQHG.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/PMW85D64CE.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/TEVH97ADT8.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/65990.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/E0763XDO4E.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/45283.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/real/61831.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/1BDAD7SY67.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/55892.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/NF503T6STU.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/DI27VOZ8W6.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/AM6CNWVF36.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/20261.jpg,0
Train,/content/real_vs_fake/real-vs-fake/train/fake/KAHUO4LBBH.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/fake/PI5Y3V9LCJ.jpg,1
Train,/content/real_vs_fake/real-vs-fake/train/real/32565.jpg,0
